line,status,message,path,current,new,entity_type,entity_id,old_name_ar
625,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > تينو",تينو,Tino,,,
626,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > سكاي لاين","سكاي لاين",Skyline,,,
627,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > صني",صني,Sunny,,,
628,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > لوريل التيما","لوريل التيما","Laurel Altima",,,
629,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > ماكسيما",ماكسيما,Maxima,,,
630,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > ميكرا",ميكرا,Micra,,,
631,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان > نوت",نوت,Note,,,
632,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > أكورد",أكورد,Accord,,,
633,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > إنتيجرا",إنتيجرا,Integra,,,
634,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > بريلود",بريلود,Prelude,,,
635,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > جاز",جاز,Jazz,,,
636,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > ستريم",ستريم,Stream,,,
637,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > سيتي",سيتي,City,,,
638,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > سيفيك",سيفيك,Civic,,,
639,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > شاتل",شاتل,Shuttle,,,
640,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا > ليجند",ليجند,Legend,,,
641,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > أتوس",أتوس,Atos,,,
642,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > أكسنت",أكسنت,Accent,,,
643,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > أكسنت إيرا","أكسنت إيرا","Accent Era",,,
644,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > أكسنت بلو","أكسنت بلو","Accent Blue",,,
645,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > أيونيك",أيونيك,Ioniq,,,
646,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > إكسل",إكسل,Excel,,,
647,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > إلنترا",إلنترا,Elantra,,,
648,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > تراجيت",تراجيت,Trajet,,,
649,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > جينيسيس",جينيسيس,Genesis,,,
650,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > سوناتا",سوناتا,Sonata,,,
651,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > غراندور",غراندور,Grandeur,,,
652,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > غيتز",غيتز,Getz,,,
653,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > كوبيه",كوبيه,Coupe,,,
654,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي > ماتريكس",ماتريكس,Matrix,,,
655,skipped_same,"Already has target name_ar","المركبات > سيارات دفع رباعي وبيك آب > Hyundai > Kona Elektrik","Kona Elektrik","Kona Electric",subcategory,35045,"Kona Electric"
656,skipped_same,"Already has target name_ar","المركبات > سيارات دفع رباعي وبيك آب > Mercedes-Benz > G Series","G Series",G-Class,subcategory,35992,G-Class
657,skipped_same,"Already has target name_ar","المركبات > سيارات دفع رباعي وبيك آب > Mercedes-Benz > GL",GL,GL-Class,subcategory,35993,GL-Class
658,skipped_same,"Already has target name_ar","المركبات > سيارات دفع رباعي وبيك آب > Mercedes-Benz > X",X,X-Class,subcategory,36003,X-Class
659,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > أجهزة تنقية المياه","أجهزة تنقية المياه","فلتر مياه",subcategory,26202,"فلتر مياه"
660,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > أفران الميكروويف","أفران الميكروويف",مايكرويف,subcategory,26199,مايكرويف
661,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > ثلاجات",ثلاجات,براد,subcategory,26194,براد
662,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > شفاطات المدى والمدخنة","شفاطات المدى والمدخنة","شفاط مطبخ",subcategory,26193,"شفاط مطبخ"
663,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > غسالات الصحون","غسالات الصحون","جلاية صحون",subcategory,26192,"جلاية صحون"
664,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > قبو النبيذ ومبرد","قبو النبيذ ومبرد","براد مشروبات",subcategory,26203,"براد مشروبات"
665,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > كووكتوبس",كووكتوبس,"طباخ ليزري",subcategory,26196,"طباخ ليزري"
666,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > مجففات",مجففات,"نشافة ملابس",subcategory,26197,"نشافة ملابس"
667,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > مجمدات",مجمدات,ثلاجة,subcategory,26198,ثلاجة
668,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > موزعات المياه","موزعات المياه","براد ماء",subcategory,26201,"براد ماء"
669,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > موقد وفرن","موقد وفرن","طباخ مع فرن",subcategory,26200,"طباخ مع فرن"
670,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية > واشينج ماتشينيس","واشينج ماتشينيس",غسالة,subcategory,26195,غسالة
671,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > آلات القهوة","آلات القهوة","ماكينة قهوة",subcategory,26233,"ماكينة قهوة"
672,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ألواح الكي","ألواح الكي","لوح كوي",subcategory,26247,"لوح كوي"
673,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > بلينديرس",بلينديرس,"خلاط عصير",subcategory,26229,"خلاط عصير"
674,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > تواستيرس",تواستيرس,"محمصة خبز",subcategory,26262,"محمصة خبز"
675,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > تواصل مع الشواية / مكبس الساندويتش","تواصل مع الشواية / مكبس الساندويتش","سخانة سندويش",subcategory,26234,"سخانة سندويش"
676,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > خلاطات",خلاطات,خلاط,subcategory,26253,خلاط
677,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > روبوتيك فاكوومس","روبوتيك فاكوومس","مكنسة روبوت",subcategory,26256,"مكنسة روبوت"
678,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > سكاليس",سكاليس,"ميزان مطبخ",subcategory,26257,"ميزان مطبخ"
679,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > صانع الثلج","صانع الثلج","ماكينة ثلج",subcategory,26246,"ماكينة ثلج"
680,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > صناع الزبادي","صناع الزبادي","ماكينة صنع اللبن",subcategory,26267,"ماكينة صنع اللبن"
681,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > صناع الفشار","صناع الفشار","ماكينة بوشار",subcategory,26254,"ماكينة بوشار"
682,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > طباخات البخار","طباخات البخار","طباخ بخاري",subcategory,26260,"طباخ بخاري"
683,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > طباخات البيض","طباخات البيض","جهاز سلق البيض",subcategory,26236,"جهاز سلق البيض"
684,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > طباخات كهربائية متعددة","طباخات كهربائية متعددة","طباخ كهربائي",subcategory,26241,"طباخ كهربائي"
685,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > غلايات كهربائية","غلايات كهربائية","غلاية كهربائية",subcategory,26240,"غلاية كهربائية"
686,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > فاكووم كليانيرس","فاكووم كليانيرس","مكنسة كهربائية",subcategory,26263,"مكنسة كهربائية"
687,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > قلايات كهربائية ومقلاة هوائية","قلايات كهربائية ومقلاة هوائية","قلاية كهربائية",subcategory,26238,"قلاية كهربائية"
688,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ماكينات الآيس كريم","ماكينات الآيس كريم","ماكينة آيس كريم",subcategory,26245,"ماكينة آيس كريم"
689,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ماكينات التنظيف بالبخار","ماكينات التنظيف بالبخار","ماكينة تنظيف بالبخار",subcategory,26259,"ماكينة تنظيف بالبخار"
690,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ماكينات الخياطة","ماكينات الخياطة","ماكينة خياطة",subcategory,26258,"ماكينة خياطة"
691,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ماكينات الشاي","ماكينات الشاي","ماكينة شاي",subcategory,26261,"ماكينة شاي"
692,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > ماكينات تنظيف السجاد","ماكينات تنظيف السجاد","ماكينة تنظيف سجاد",subcategory,26231,"ماكينة تنظيف سجاد"
693,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > محمصة الوفل","محمصة الوفل","ماكينة وافل",subcategory,26265,"ماكينة وافل"
694,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > مستخرج العصير","مستخرج العصير","عصارة فواكه",subcategory,26249,"عصارة فواكه"
695,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > مطاحن اللحوم","مطاحن اللحوم","مفرمة لحمة",subcategory,26252,"مفرمة لحمة"
696,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > معالجات الطعام","معالجات الطعام","محضرة طعام",subcategory,26243,"محضرة طعام"
697,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > مكانس قابلة لإعادة الشحن","مكانس قابلة لإعادة الشحن","مكنسة شحن",subcategory,26255,"مكنسة شحن"
698,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > مكاوي",مكاوي,مكواة,subcategory,26248,مكواة
699,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > منظف النوافذ","منظف النوافذ","جهاز تنظيف نوافذ",subcategory,26266,"جهاز تنظيف نوافذ"
700,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > أجهزة منزلية صغيرة > يليكتريك جريللس & جريددليس","يليكتريك جريللس & جريددليس","شواية كهربائية",subcategory,26239,"شواية كهربائية"
701,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > جهاز تدفئة القدمين","جهاز تدفئة القدمين","دفاية قدمين",subcategory,26219,"دفاية قدمين"
702,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > جهاز تنقية الهواء ومرطب الهواء","جهاز تنقية الهواء ومرطب الهواء","منقي ومرطب هواء",subcategory,26214,"منقي ومرطب هواء"
703,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > سخانات المياه","سخانات المياه","سخان مياه",subcategory,26209,"سخان مياه"
704,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > سخانات كهربائية","سخانات كهربائية","سخان كهربائي",subcategory,26215,"سخان كهربائي"
705,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > غلايات كومبي","غلايات كومبي",كومبي,subcategory,26207,كومبي
706,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > فانس",فانس,مروحة,subcategory,26210,مروحة
707,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > مراوح السقف","مراوح السقف","مروحة سقف",subcategory,26211,"مروحة سقف"
708,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أجهزة منزلية كهربائية > تدفئة وتبريد وتهوية > مكيف الهواء","مكيف الهواء",مكيف,subcategory,26206,مكيف
709,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > أعواد وحوامل البخور","أعواد وحوامل البخور","بخور ومباخر",,,
710,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > أنابيب النرجيلة","أنابيب النرجيلة","أركيلة ومستلزماتها",,,
711,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > بوولس & بلاتيس","بوولس & بلاتيس","صحون وزبادي",,,
712,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > تلوين",تلوين,"لوحات فنية",,,
713,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > زخارف الجدران","زخارف الجدران","ديكور حائط",,,
714,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > ستونيس",ستونيس,"حجار زينة",,,
715,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > صينية الرماد","صينية الرماد","منفضة سجائر",,,
716,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > فاسيس",فاسيس,مزهرية,,,
717,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > كانديلابراس",كانديلابراس,شمعدان,,,
718,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور > كنيكك-كناككس, ستاتواري & فيجورينيس","كنيكك-كناككس, ستاتواري & فيجورينيس","تحف وتماثيل صغيرة",,,
719,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > كمبيوتر > خوادم ومكونات > سيرفيرس",سيرفيرس,سيرفر,,,
720,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > شاشات > مراقبة قطع الغيار","مراقبة قطع الغيار","قطع غيار الشاشات",subcategory,26042,"قطع غيار الشاشات"
721,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > Taşınabilir SSD","Taşınabilir SSD","قرص تخزين محمول",subcategory,26052,"قرص تخزين محمول"
722,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > أجهزة الباركود والمحطات اليدوية","أجهزة الباركود والمحطات اليدوية","جهاز باركود",subcategory,26059,"جهاز باركود"
723,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > أقراص الرسومات","أقراص الرسومات","لوح رسم",subcategory,26065,"لوح رسم"
724,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > سماعات الرأس والميكروفونات","سماعات الرأس والميكروفونات","سماعة رأس وميكروفون",subcategory,26056,"سماعة رأس وميكروفون"
725,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > سماعات الكمبيوتر","سماعات الكمبيوتر","سماعة كمبيوتر",subcategory,26055,"سماعة كمبيوتر"
726,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > طابعات وماسحات وبلوتر","طابعات وماسحات وبلوتر","طابعة متعددة المهام",subcategory,26046,"طابعة متعددة المهام"
727,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > كاميرات الويب","كاميرات الويب","كاميرا ويب",subcategory,26054,"كاميرا ويب"
728,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > لوحات المفاتيح","لوحات المفاتيح",كيبورد,subcategory,26048,كيبورد
729,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > محركات أقراص DVD الخارجية وكاتباتها","محركات أقراص DVD الخارجية وكاتباتها","سواقة دي في دي خارجية",subcategory,26061,"سواقة دي في دي خارجية"
730,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > محركات أقراص فلاش","محركات أقراص فلاش","ذاكرة فلاش",subcategory,26051,"ذاكرة فلاش"
731,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > محركات الأقراص الصلبة الخارجية","محركات الأقراص الصلبة الخارجية","هارد خارجي",subcategory,26050,"هارد خارجي"
732,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > محركات الأقراص المرنة والرمز البريدي الخارجية","محركات الأقراص المرنة والرمز البريدي الخارجية","قارئ أقراص مرنة خارجي",subcategory,26062,"قارئ أقراص مرنة خارجي"
733,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > محركات الأقراص المضغوطة والكاتبة الخارجية","محركات الأقراص المضغوطة والكاتبة الخارجية","سواقة سي دي خارجية",subcategory,26060,"سواقة سي دي خارجية"
734,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > مكبر الرسومات","مكبر الرسومات","كرت شاشة خارجي",subcategory,26067,"كرت شاشة خارجي"
735,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > مودمات وشبكات","مودمات وشبكات","مودم وراوتر",subcategory,26045,"مودم وراوتر"
736,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > ميسي",ميسي,ماوس,subcategory,26047,ماوس
737,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > كمبيوتر > ملحقات الكمبيوتر > ناسخات USB","ناسخات USB","ناسخ ذاكرة فلاش",subcategory,26058,"ناسخ ذاكرة فلاش"
738,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > آسوس روج حليف","آسوس روج حليف","Asus Rog Ally",,,
739,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > أتاري",أتاري,Atari,,,
740,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس","اكس بوكس",Xbox,,,
741,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس 360","اكس بوكس 360","Xbox 360",,,
742,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس سيريس اكس","اكس بوكس سيريس اكس","Xbox Series X",,,
743,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس واحد","اكس بوكس واحد","Xbox One",,,
744,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس ون اس","اكس بوكس ون اس","Xbox One S",,,
745,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > اكس بوكس ون اكس","اكس بوكس ون اكس","Xbox One X",,,
746,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 1","بلاي ستيشن 1","PlayStation 1",,,
747,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 2","بلاي ستيشن 2","PlayStation 2",,,
748,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 3","بلاي ستيشن 3","PlayStation 3",,,
749,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 4","بلاي ستيشن 4","PlayStation 4",,,
750,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 4 برو","بلاي ستيشن 4 برو","PlayStation 4 Pro",,,
751,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 5","بلاي ستيشن 5","PlayStation 5",,,
752,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بلاي ستيشن 5 برو","بلاي ستيشن 5 برو","PlayStation 5 Pro",,,
753,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بوابة بلاي ستيشن","بوابة بلاي ستيشن","PlayStation Portal",,,
754,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بي إس بي","بي إس بي",PSP,,,
755,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > بي اس فيتا","بي اس فيتا","PS Vita",,,
756,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > ريزر إيدج","ريزر إيدج","Razer Edge",,,
757,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > سطح البخار","سطح البخار","Steam Deck",,,
758,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > سلسلة اكس بوكس اس","سلسلة اكس بوكس اس","Xbox Series S",,,
759,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > عين",عين,AYN,,,
760,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > لوجيتك جي كلاود","لوجيتك جي كلاود","Logitech G Cloud",,,
761,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > لينوفو ليجن جو","لينوفو ليجن جو","Lenovo Legion Go",,,
762,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > مخلب MSI","مخلب MSI","MSI Claw",,,
763,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو 2DS و 3DS","نينتندو 2DS و 3DS","Nintendo 2DS & 3DS",,,
764,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو جيم بوي","نينتندو جيم بوي","Nintendo Gameboy",,,
765,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو جيم كيوب","نينتندو جيم كيوب","Nintendo Game Cube",,,
766,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو دي إس","نينتندو دي إس","Nintendo DS",,,
767,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو سويتش","نينتندو سويتش","Nintendo Switch",,,
768,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو سويتش 2","نينتندو سويتش 2","Nintendo Switch 2",,,
